timestamp,gateway_rssi,gateway_snr,node_rssi,node_snr,node_vcc,payload
2020-02-29 22:00:00+00:00,-63.107142857142854,-5.428571428571429,-50.89285714285714,-5.821428571428572,5221.142857142857,56.0
2020-02-29 22:05:00+00:00,-63.035714285714285,-5.25,-51.03571428571429,-5.7857142857142865,5222.035714285715,56.0
2020-02-29 22:10:00+00:00,-63.153846153846146,-5.538461538461538,-51.0,-5.923076923076923,5221.6923076923085,56.0
2020-02-29 22:15:00+00:00,-62.92857142857142,-5.285714285714286,-50.92857142857143,-5.571428571428571,5222.9285714285725,56.0
2020-02-29 22:20:00+00:00,-62.83333333333333,-5.333333333333334,-51.03333333333333,-5.933333333333334,5221.5,56.0
2020-02-29 22:25:00+00:00,-62.92857142857142,-5.357142857142857,-51.0,-5.821428571428571,5222.928571428571,56.0
2020-02-29 22:30:00+00:00,-62.96296296296296,-5.2592592592592595,-50.925925925925924,-5.814814814814814,5220.48148148148,56.0
2020-02-29 22:35:00+00:00,-62.724137931034484,-5.344827586206897,-50.96551724137931,-5.793103448275863,5223.48275862069,56.0
2020-02-29 22:40:00+00:00,-62.791666666666664,-5.291666666666668,-50.958333333333336,-5.708333333333332,5223.375,56.0
2020-02-29 22:45:00+00:00,-63.00000000000001,-5.437500000000001,-50.90624999999999,-5.71875,5223.375,56.0
2020-02-29 22:50:00+00:00,-62.793103448275865,-5.310344827586206,-50.93103448275862,-5.620689655172414,5219.172413793103,56.0
2020-02-29 22:55:00+00:00,-62.888888888888886,-5.296296296296297,-50.962962962962955,-5.85185185185185,5219.555555555555,56.0
2020-02-29 23:00:00+00:00,-62.92857142857143,-5.428571428571428,-50.964285714285715,-5.750000000000002,5219.357142857143,56.0
2020-02-29 23:05:00+00:00,-62.93333333333333,-5.3,-50.9,-5.9,5218.166666666666,56.0
2020-02-29 23:10:00+00:00,-62.76923076923077,-5.269230769230768,-50.88461538461539,-5.884615384615384,5221.692307692307,56.0
2020-02-29 23:15:00+00:00,-63.0,-5.275862068965518,-50.827586206896555,-5.793103448275862,5222.620689655172,56.0
2020-02-29 23:20:00+00:00,-62.857142857142854,-5.178571428571428,-51.0,-5.7857142857142865,5220.249999999999,56.0
2020-02-29 23:25:00+00:00,-62.769230769230774,-5.5,-51.00000000000001,-5.846153846153846,5218.807692307692,56.0
2020-02-29 23:30:00+00:00,-62.82758620689655,-5.310344827586206,-51.0,-5.655172413793105,5222.620689655172,56.0
2020-02-29 23:35:00+00:00,-62.892857142857146,-5.499999999999999,-50.78571428571428,-5.714285714285715,5220.25,56.0
2020-02-29 23:40:00+00:00,-62.88888888888889,-5.370370370370371,-50.925925925925924,-5.629629629629629,5220.481481481482,56.0
2020-02-29 23:45:00+00:00,-62.93103448275862,-5.206896551724137,-50.9655172413793,-5.758620689655173,5220.896551724138,56.0
2020-02-29 23:50:00+00:00,-62.89655172413793,-5.344827586206897,-50.99999999999999,-5.655172413793103,5219.172413793103,56.0
2020-02-29 23:55:00+00:00,-62.93103448275862,-5.379310344827585,-50.99999999999999,-5.8965517241379315,5221.758620689655,56.0
2020-03-01 00:00:00+00:00,-62.96,-5.4,-51.0,-5.72,5219.999999999999,56.0
2020-03-01 00:05:00+00:00,-62.86666666666667,-5.266666666666666,-50.86666666666667,-5.800000000000001,5220.666666666666,56.0
2020-03-01 00:10:00+00:00,-63.06896551724139,-5.2413793103448265,-50.862068965517246,-5.758620689655173,5220.896551724139,56.0
2020-03-01 00:15:00+00:00,-62.959999999999994,-5.4799999999999995,-51.0,-5.680000000000001,5219.000000000001,56.0
2020-03-01 00:20:00+00:00,-62.9655172413793,-5.344827586206896,-50.93103448275862,-5.758620689655173,5219.172413793103,56.0
2020-03-01 00:25:00+00:00,-63.0,-5.357142857142858,-51.0,-5.821428571428572,5222.9285714285725,56.0
2020-03-01 00:30:00+00:00,-62.89285714285714,-5.535714285714286,-51.0,-5.714285714285715,5220.249999999998,56.0
2020-03-01 00:35:00+00:00,-62.964285714285715,-5.428571428571428,-50.96428571428571,-5.857142857142857,5217.571428571428,56.0
2020-03-01 00:40:00+00:00,-62.89655172413793,-5.310344827586207,-51.0,-5.793103448275863,5221.758620689655,56.0
2020-03-01 00:45:00+00:00,-62.88461538461538,-5.384615384615386,-50.99999999999999,-5.846153846153847,5223.615384615384,56.0
2020-03-01 00:50:00+00:00,-63.07142857142858,-5.249999999999999,-51.07142857142858,-5.9642857142857135,5222.035714285715,56.0
2020-03-01 00:55:00+00:00,-62.85714285714287,-5.392857142857143,-51.10714285714287,-5.857142857142858,5221.142857142856,56.0
2020-03-01 01:00:00+00:00,-62.96428571428571,-5.285714285714286,-50.96428571428571,-5.8571428571428585,5221.142857142858,56.0
2020-03-01 01:05:00+00:00,-62.962962962962955,-5.333333333333334,-51.07407407407408,-5.777777777777779,5219.555555555556,56.0
2020-03-01 01:10:00+00:00,-63.03571428571429,-5.285714285714286,-51.0,-5.857142857142857,5221.142857142858,56.0
2020-03-01 01:15:00+00:00,-62.67857142857142,-5.392857142857143,-51.00000000000001,-5.82142857142857,5220.249999999999,56.0
2020-03-01 01:20:00+00:00,-62.851851851851855,-5.481481481481482,-51.0,-5.703703703703704,5222.333333333334,56.0
2020-03-01 01:25:00+00:00,-62.78571428571428,-5.392857142857144,-51.00000000000001,-5.7857142857142865,5222.035714285714,56.0
2020-03-01 01:30:00+00:00,-63.037037037037045,-5.481481481481482,-51.0,-5.777777777777779,5219.555555555556,56.0
2020-03-01 01:35:00+00:00,-62.96428571428573,-5.25,-51.03571428571429,-5.785714285714286,5216.678571428571,56.0
2020-03-01 01:40:00+00:00,-63.03448275862069,-5.448275862068964,-50.99999999999999,-5.7586206896551735,5223.48275862069,56.0
2020-03-01 01:45:00+00:00,-62.85185185185185,-5.407407407407407,-50.962962962962955,-5.555555555555555,5222.333333333333,56.0
2020-03-01 01:50:00+00:00,-62.862068965517246,-5.275862068965516,-50.99999999999999,-5.793103448275862,5219.172413793103,56.0
2020-03-01 01:55:00+00:00,-62.962962962962955,-5.2592592592592595,-51.037037037037045,-5.592592592592593,5220.481481481481,56.0
2020-03-01 02:00:00+00:00,-62.964285714285715,-5.321428571428572,-51.0,-5.821428571428572,5221.142857142858,56.0
2020-03-01 02:05:00+00:00,-63.0,-5.3103448275862055,-50.93103448275862,-5.551724137931035,5221.758620689656,56.0
2020-03-01 02:10:00+00:00,-63.03703703703703,-5.296296296296297,-50.962962962962955,-5.777777777777778,5222.333333333334,56.0
2020-03-01 02:15:00+00:00,-63.0,-5.285714285714286,-50.92857142857142,-5.857142857142856,5220.249999999999,56.0
2020-03-01 02:20:00+00:00,-62.96428571428571,-5.321428571428571,-50.99999999999999,-5.785714285714286,5218.464285714284,56.0
2020-03-01 02:25:00+00:00,-62.857142857142854,-5.2857142857142865,-50.96428571428571,-5.892857142857143,5218.464285714285,56.0
2020-03-01 02:30:00+00:00,-63.00000000000001,-5.359999999999999,-50.959999999999994,-5.840000000000001,5217.999999999998,56.0
2020-03-01 02:35:00+00:00,-62.89285714285714,-5.321428571428572,-50.85714285714286,-5.75,5223.8214285714275,56.0
2020-03-01 02:40:00+00:00,-62.93103448275862,-5.344827586206897,-50.89655172413792,-5.793103448275862,5226.068965517241,56.0
2020-03-01 02:45:00+00:00,-62.81481481481481,-5.185185185185185,-50.925925925925924,-5.703703703703704,5223.259259259259,56.0
2020-03-01 02:50:00+00:00,-62.851851851851855,-5.259259259259259,-50.85185185185186,-5.703703703703704,5219.555555555555,56.0
2020-03-01 02:55:00+00:00,-63.178571428571416,-5.642857142857142,-50.92857142857142,-5.7857142857142865,5223.8214285714275,56.0
2020-03-01 03:00:00+00:00,-63.03703703703704,-5.333333333333333,-50.888888888888886,-5.777777777777779,5221.407407407407,56.0
2020-03-01 03:05:00+00:00,-62.99999999999999,-5.413793103448274,-50.99999999999999,-5.862068965517241,5219.172413793103,56.0
2020-03-01 03:10:00+00:00,-62.96551724137931,-5.413793103448277,-50.9655172413793,-5.793103448275862,5221.758620689656,56.0
2020-03-01 03:15:00+00:00,-62.85714285714286,-5.250000000000001,-51.07142857142858,-5.821428571428571,5222.035714285714,56.0
2020-03-01 03:20:00+00:00,-62.89655172413793,-5.241379310344827,-50.93103448275862,-5.724137931034482,5223.48275862069,56.0
2020-03-01 03:25:00+00:00,-62.92857142857142,-5.357142857142857,-50.92857142857142,-5.857142857142856,5216.678571428571,56.0
2020-03-01 03:30:00+00:00,-62.857142857142854,-5.321428571428571,-51.0,-5.607142857142856,5217.571428571428,56.0
2020-03-01 03:35:00+00:00,-63.13793103448276,-5.2413793103448265,-51.06896551724138,-5.758620689655172,5222.620689655172,56.0
2020-03-01 03:40:00+00:00,-63.03703703703704,-5.333333333333333,-50.99999999999999,-5.814814814814816,5217.7037037037035,56.0
2020-03-01 03:45:00+00:00,-62.892857142857146,-5.357142857142857,-50.85714285714286,-5.857142857142857,5222.035714285714,56.0
2020-03-01 03:50:00+00:00,-63.0344827586207,-5.413793103448274,-50.89655172413793,-5.793103448275864,5222.620689655173,56.0
2020-03-01 03:55:00+00:00,-62.88461538461538,-5.5,-51.0,-5.6923076923076925,5220.7307692307695,56.0
2020-03-01 04:00:00+00:00,-62.96551724137931,-5.379310344827586,-50.89655172413793,-5.724137931034483,5225.206896551725,56.0
2020-03-01 04:05:00+00:00,-62.88888888888888,-5.333333333333336,-51.00000000000001,-5.740740740740739,5224.185185185185,56.0
2020-03-01 04:10:00+00:00,-62.99999999999999,-5.357142857142858,-51.00000000000001,-5.750000000000002,5219.357142857143,56.0
2020-03-01 04:15:00+00:00,-62.85185185185185,-5.185185185185184,-51.037037037037045,-5.703703703703705,5220.481481481482,56.0
2020-03-01 04:20:00+00:00,-62.96153846153845,-5.384615384615385,-50.92307692307692,-5.692307692307692,5220.730769230769,56.0
2020-03-01 04:25:00+00:00,-62.83333333333333,-5.166666666666666,-50.916666666666664,-5.833333333333334,5218.166666666667,56.0
2020-03-01 04:45:00+00:00,-63.0,-5.333333333333333,-51.0,-5.875,5222.333333333334,56.0
2020-03-01 04:50:00+00:00,-62.84,-5.4799999999999995,-51.040000000000006,-5.919999999999999,5223.000000000001,56.0
2020-03-01 04:55:00+00:00,-63.0,-5.3076923076923075,-51.0,-5.807692307692308,5222.653846153847,56.0
2020-03-01 05:00:00+00:00,-62.74074074074073,-5.37037037037037,-51.037037037037045,-5.851851851851851,5222.333333333334,56.0
2020-03-01 05:05:00+00:00,-63.111111111111114,-5.444444444444445,-50.99999999999999,-5.851851851851852,5222.333333333332,56.0
2020-03-01 05:10:00+00:00,-62.75862068965517,-5.379310344827587,-50.9655172413793,-5.689655172413793,5220.896551724138,56.0
2020-03-01 05:15:00+00:00,-62.8,-5.239999999999999,-50.839999999999996,-5.64,5226.000000000001,56.12
2020-03-01 05:20:00+00:00,-62.92592592592593,-5.444444444444445,-50.851851851851855,-5.814814814814816,5221.407407407408,57.0
2020-03-01 05:25:00+00:00,-62.851851851851855,-5.259259259259259,-50.88888888888889,-5.814814814814816,5220.48148148148,57.0
2020-03-01 05:30:00+00:00,-62.96428571428571,-5.2857142857142865,-50.96428571428571,-5.857142857142857,5220.25,57.0
2020-03-01 05:35:00+00:00,-62.74074074074073,-5.481481481481482,-50.888888888888886,-5.666666666666667,5219.555555555555,57.0
